year,round,circuitId,date,rainy,Turns,Length,driverId,constructorId,grid,Driver Top 3 Finish Percentage (Last Year),Constructor Top 3 Finish Percentage (Last Year),Driver Top 3 Finish Percentage (This Year till last race),Constructor Top 3 Finish Percentage (This Year till last race),Driver Avg position (Last Year),Constructor Avg position (Last Year),Driver Average Position (This Year till last race),Constructor Average Position (This Year till last race),driver_age,nationality_encoded,wins_cons,points_cons_champ,wins,points_driver_champ,laps,statusId,Weighted_Top_3_Probability,Weighted_Top_3_Prob_Length,position_previous_race,nro_cond_escuderia,raceId,prom_points_10,Top 3 Finish,points
2000,8,7,6/18/2000,1,14,4.361,30,6,1,0,0,71.42857143,57.14285714,0,0,3.428571429,5.285714286,31,15,5,84,5,56,69,1,0.568627451,0.7,1,1,165,51.4,1,56
2000,8,7,6/18/2000,1,14,4.361,35,16,6,0,0,0,0,0,0,11.85714286,11.64285714,29,7,0,6,0,5,64,4,0.033333333,0,8,1,165,6,0,5
2000,8,7,6/18/2000,1,14,4.361,37,21,9,0,0,0,0,0,0,16.28571429,15.78571429,29,29,0,3,0,1,48,4,0.038461538,0,14,1,165,0.9,0,1
2000,8,7,6/18/2000,1,14,4.361,41,16,8,0,0,0,0,0,0,11.42857143,11.64285714,24,5,0,6,0,1,69,1,0,0,13,2,165,0.8,0,1
2000,8,7,6/18/2000,1,14,4.361,48,18,20,0,0,0,0,0,0,14.71428571,13.92857143,26,29,0,0,0,0,64,20,0,0,20,1,165,0.4,0,0
2000,8,7,6/18/2000,1,14,4.361,49,17,5,0,0,14.28571429,7.142857143,0,0,13.14285714,12.85714286,33,15,0,10,0,5,32,23,0.111111111,0,7,1,165,4.4,0,5
2000,8,7,6/18/2000,1,14,4.361,50,21,13,0,0,0,0,0,0,15.28571429,15.78571429,28,12,0,3,0,2,69,1,0,0,17,2,165,0.4,0,2
2000,8,7,6/18/2000,1,14,4.361,55,20,17,0,0,0,0,0,0,15.42857143,15.13095238,36,14,0,0,0,0,38,10,0,0,22,1,165,1,0,0
2000,8,7,6/18/2000,1,14,4.361,56,19,16,0,0,0,0,0,0,12.57142857,12.64285714,35,6,0,3,0,3,66,13,0,0,10,2,165,1.8,0,3
2000,8,7,6/18/2000,1,14,4.361,57,1,4,0,0,57.14285714,64.28571429,0,0,6.285714286,6,32,13,3,66,1,32,69,1,0.4,0.5,3,1,165,20,0,32
2000,8,7,6/18/2000,1,14,4.361,60,18,22,0,0,0,0,0,0,13.14285714,13.92857143,25,1,0,0,0,0,68,11,0,0,19,2,165,0,0,0
2000,8,7,6/18/2000,1,14,4.361,63,15,15,0,0,0,0,0,0,11,12.42857143,34,13,0,3,0,3,42,10,0,0,11,1,165,1.4,0,3
2000,8,7,6/18/2000,1,14,4.361,64,15,19,0,0,0,0,0,0,13.85714286,12.42857143,30,5,0,3,0,0,69,1,0,0,15,2,165,0,0,0
2000,8,7,6/18/2000,1,14,4.361,65,19,11,0,0,0,0,0,0,12.71428571,12.64285714,36,6,0,3,0,0,14,6,0,0,21,1,165,0,0,0
2000,9,8,7/2/2000,1,17,4.411,2,20,16,0,0,0,0,0,0,15.57142857,15.72321429,23,15,0,0,0,0,71,11,0,0,18,2,166,2.4,0,0
2000,9,8,7/2/2000,1,17,4.411,14,1,2,0,0,62.5,56.25,0,0,5.875,5.9375,29,6,4,82,3,44,72,1,0.235294118,0.222222222,2,2,166,23.9,1,44
2000,9,8,7/2/2000,1,17,4.411,15,17,9,0,0,0,6.25,0,0,11.75,12.9375,26,20,0,11,0,6,72,1,0.111111111,0.111111111,9,2,166,4.5,0,6
2000,9,8,7/2/2000,1,17,4.411,18,3,10,0,0,0,6.25,0,0,12.625,11.25,20,6,0,17,0,3,71,11,0.130434783,0,12,2,166,2.2,0,3
2000,9,8,7/2/2000,1,17,4.411,21,22,14,0,0,37.5,18.75,0,0,5.625,8.8125,27,20,0,18,0,18,71,11,0,0,5,1,166,10.2,0,18
2000,9,8,7/2/2000,1,17,4.411,22,6,3,0,0,50,62.5,0,0,6.5,4.8125,28,5,5,88,0,32,72,1,0.277777778,0.333333333,4,2,166,19.7,1,32
2000,9,8,7/2/2000,1,17,4.411,23,3,5,0,0,12.5,6.25,0,0,9.875,11.25,25,15,0,17,0,14,72,1,0.307692308,0.285714286,6,1,166,13.6,0,14
2000,9,8,7/2/2000,1,17,4.411,25,22,17,0,0,0,18.75,0,0,12,8.8125,26,3,0,18,0,0,34,20,0,0,17,2,166,0.6,0,0
2000,9,8,7/2/2000,1,17,4.411,30,6,1,0,0,75,62.5,0,0,3.125,4.8125,31,15,5,88,5,56,58,5,0.5625,0.857142857,1,1,166,45.7,0,56
2000,9,8,7/2/2000,1,17,4.411,35,16,7,0,0,0,0,0,0,12.25,11.625,29,7,0,9,0,8,72,1,0.083333333,0,8,1,166,5.6,0,8
2000,9,8,7/2/2000,1,17,4.411,37,21,13,0,0,0,0,0,0,16.375,15.1875,29,29,0,3,0,1,45,7,0,0,15,1,166,0.7,0,1
2000,9,8,7/2/2000,1,17,4.411,41,16,19,0,0,0,0,0,0,11,11.625,24,5,0,9,0,1,16,20,0,0,14,2,166,0.9,0,1
2000,9,8,7/2/2000,1,17,4.411,48,18,21,0,0,0,0,0,0,14.875,13.9375,26,29,0,0,0,0,70,12,0,0,20,1,166,0.4,0,0
2000,9,8,7/2/2000,1,17,4.411,49,17,8,0,0,12.5,6.25,0,0,14.125,12.9375,33,15,0,11,0,5,71,11,0,0,7,1,166,4.3,0,5
2000,9,8,7/2/2000,1,17,4.411,50,21,20,0,0,0,0,0,0,14,15.1875,28,12,0,3,0,2,25,7,0,0,13,2,166,0.5,0,2
2000,9,8,7/2/2000,1,17,4.411,55,20,18,0,0,0,0,0,0,15.875,15.72321429,36,14,0,0,0,0,70,12,0,0,22,1,166,0.5,0,0
2000,9,8,7/2/2000,1,17,4.411,56,19,6,0,0,0,0,0,0,12.625,13.25,35,6,0,3,0,3,70,12,0,0,10,2,166,1.5,0,3
2000,9,8,7/2/2000,1,17,4.411,57,1,4,0,0,50,56.25,0,0,6,5.9375,32,13,4,82,1,38,72,1,0.5,0.5,3,1,166,20.4,1,38
2000,9,8,7/2/2000,1,17,4.411,60,18,22,0,0,0,0,0,0,13,13.9375,25,1,0,0,0,0,31,20,0,0,19,2,166,0,0,0
2000,9,8,7/2/2000,1,17,4.411,63,15,12,0,0,0,0,0,0,11.875,12.625,34,13,0,3,0,3,71,11,0,0,11,1,166,1.5,0,3
2000,9,8,7/2/2000,1,17,4.411,64,15,15,0,0,0,0,0,0,13.375,12.625,30,5,0,3,0,0,71,11,0,0,16,2,166,0,0,0
2000,9,8,7/2/2000,1,17,4.411,65,19,11,0,0,0,0,0,0,13.875,13.25,36,6,0,3,0,0,20,6,0,0,21,1,166,0,0,0
2000,10,70,7/16/2000,1,10,4.318,2,20,13,0,0,0,0,0,0,15.125,15.39583333,23,15,0,0,0,0,41,4,0,0,18,2,167,1.2,0,0
2000,10,70,7/16/2000,1,10,4.318,14,1,2,0,0,66.66666667,61.11111111,0,0,5.333333333,5.444444444,29,6,5,98,3,50,71,1,0.5,0.5,2,2,167,22.4,1,50
2000,10,70,7/16/2000,1,10,4.318,15,17,5,0,0,0,5.555555556,0,0,11.11111111,12.22222222,26,20,0,11,0,6,0,4,0,0,8,2,167,3.9,0,6
2000,10,70,7/16/2000,1,10,4.318,18,3,18,0,0,0,5.555555556,0,0,12.11111111,10.72222222,20,6,0,19,0,5,70,11,0,0,12,2,167,2.5,0,5
2000,10,70,7/16/2000,1,10,4.318,21,22,8,0,0,33.33333333,16.66666667,0,0,6,9.333333333,27,20,0,18,0,18,0,4,0,0,5,1,167,11.2,0,18
2000,10,70,7/16/2000,1,10,4.318,22,6,3,0,0,55.55555556,61.11111111,0,0,6.111111111,5.333333333,28,5,5,92,0,36,71,1,1,1,4,2,167,17.7,1,36
2000,10,70,7/16/2000,1,10,4.318,23,3,19,0,0,11.11111111,5.555555556,0,0,9.333333333,10.72222222,25,15,0,19,0,14,52,23,0,0,6,1,167,10.1,0,14
2000,10,70,7/16/2000,1,10,4.318,25,22,14,0,0,0,16.66666667,0,0,12.66666667,9.333333333,26,3,0,18,0,0,70,11,0,0,17,2,167,0,0,0
2000,10,70,7/16/2000,1,10,4.318,30,6,4,0,0,66.66666667,61.11111111,0,0,4.555555556,5.333333333,31,15,5,92,5,56,0,4,0.75,0.75,1,1,167,39,0,56
2000,10,70,7/16/2000,1,10,4.318,35,16,7,0,0,0,0,0,0,11.33333333,11.77777778,29,7,0,12,0,11,70,11,0,0,7,1,167,5.5,0,11
2000,10,70,7/16/2000,1,10,4.318,37,21,12,0,0,0,0,0,0,16.44444444,15.55555556,29,29,0,3,0,1,32,6,0,0,15,1,167,0.5,0,1
2000,10,70,7/16/2000,1,10,4.318,41,16,6,0,0,0,0,0,0,12.22222222,11.77777778,24,5,0,12,0,1,58,5,0,0,14,2,167,1,0,1
2000,10,70,7/16/2000,1,10,4.318,48,18,20,0,0,0,0,0,0,14.88888889,14.27777778,26,29,0,0,0,0,70,11,0,0,20,1,167,0,0,0
2000,10,70,7/16/2000,1,10,4.318,49,17,15,0,0,11.11111111,5.555555556,0,0,13.33333333,12.22222222,33,15,0,11,0,5,4,44,0,0,9,1,167,4.2,0,5
2000,10,70,7/16/2000,1,10,4.318,50,21,10,0,0,0,0,0,0,14.66666667,15.55555556,28,12,0,3,0,2,14,5,0,0,13,2,167,0.6,0,2
2000,10,70,7/16/2000,1,10,4.318,54,19,21,0,0,0,0,0,0,7.333333333,7.333333333,25,5,0,3,0,0,69,12,0,0,20,2,167,0,0,0
2000,10,70,7/16/2000,1,10,4.318,55,20,17,0,0,0,0,0,0,15.66666667,15.39583333,36,14,0,0,0,0,41,4,0,0,22,1,167,0,0,0
2000,10,70,7/16/2000,1,10,4.318,57,1,1,0,0,55.55555556,61.11111111,0,0,5.555555556,5.444444444,32,13,5,98,2,48,71,1,0.5,0.5,3,1,167,21.5,1,48
2000,10,70,7/16/2000,1,10,4.318,60,18,22,0,0,0,0,0,0,13.66666667,14.27777778,25,1,0,0,0,0,68,13,0,0,19,2,167,0,0,0
2000,10,70,7/16/2000,1,10,4.318,63,15,9,0,0,0,0,0,0,11.66666667,12.38888889,34,13,0,4,0,4,70,11,0,0,11,1,167,1.7,0,4
2000,10,70,7/16/2000,1,10,4.318,64,15,11,0,0,0,0,0,0,13.11111111,12.38888889,30,5,0,4,0,0,70,11,0,0,16,2,167,0,0,0
2000,10,70,7/16/2000,1,10,4.318,65,19,16,0,0,0,0,0,0,14.66666667,7.333333333,36,6,0,3,0,0,70,11,0,0,21,1,167,0,0,0
2000,11,10,7/30/2000,0,17,4.574,2,20,13,0,0,0,0,0,0,15.11111111,15.40555556,23,15,0,0,0,0,40,91,0,0,20,2,168,0,0,0
2000,11,10,7/30/2000,0,17,4.574,14,1,1,0,0,70,65,0,0,5,5.05,29,6,5,108,3,54,45,1,0.235294118,0.25,2,2,168,27.8,1,54
2000,11,10,7/30/2000,0,17,4.574,15,17,6,0,0,0,5,0,0,12.1,13,26,20,0,11,0,6,45,1,0.111111111,0.111111111,8,2,168,4.5,0,6
2000,11,10,7/30/2000,0,17,4.574,18,3,16,0,0,0,5,0,0,11.4,10.6,20,6,0,22,0,8,45,1,0.130434783,0.25,10,2,168,3.3,0,8
2000,11,10,7/30/2000,0,17,4.574,21,22,3,0,0,30,15,0,0,7.6,10,27,20,0,18,0,18,0,4,0,0,5,1,168,12.8,0,18
2000,11,10,7/30/2000,0,17,4.574,22,6,18,0,0,60,60,0,0,5.8,5.95,28,5,6,102,1,46,45,1,0.277777778,0.222222222,4,2,168,21.7,1,46
2000,11,10,7/30/2000,0,17,4.574,23,3,14,0,0,10,5,0,0,9.8,10.6,25,15,0,22,0,14,45,1,0.307692308,0.333333333,6,1,168,11.1,0,14
2000,11,10,7/30/2000,0,17,4.574,25,22,7,0,0,0,15,0,0,12.4,10,26,3,0,18,0,0,31,10,0,0,17,2,168,0,0,0
2000,11,10,7/30/2000,0,17,4.574,30,6,2,0,0,60,60,0,0,6.1,5.95,31,15,6,102,5,56,0,4,0.5625,0.333333333,1,1,168,43.6,0,56
2000,11,10,7/30/2000,0,17,4.574,35,16,9,0,0,0,0,0,0,10.6,11.45,29,7,0,12,0,11,45,1,0.083333333,0.166666667,7,1,168,6.3,0,11
2000,11,10,7/30/2000,0,17,4.574,37,21,5,0,0,0,0,0,0,16.5,15.75,29,29,0,4,0,2,45,1,0,0,15,1,168,0.7,0,2
2000,11,10,7/30/2000,0,17,4.574,41,16,12,0,0,0,0,0,0,12.3,11.45,24,5,0,12,0,1,37,20,0,0,14,2,168,1,0,1
2000,11,10,7/30/2000,0,17,4.574,48,18,22,0,0,0,0,0,0,14.2,13.85,26,29,0,0,0,0,33,5,0,0,19,1,168,0,0,0
2000,11,10,7/30/2000,0,17,4.574,49,17,17,0,0,10,5,0,0,13.9,13,33,15,0,11,0,5,39,6,0,0,9,1,168,4.7,0,5
2000,11,10,7/30/2000,0,17,4.574,50,21,11,0,0,0,0,0,0,15,15.75,28,12,0,4,0,2,39,20,0,0,13,2,168,0.8,0,2
2000,11,10,7/30/2000,0,17,4.574,55,20,20,0,0,0,0,0,0,15.7,15.40555556,36,14,0,0,0,0,29,4,0,0,22,1,168,0,0,0
2000,11,10,7/30/2000,0,17,4.574,56,19,10,0,0,0,0,0,0,12.66666667,13.28333333,35,6,0,3,0,3,45,1,0,0,12,2,168,1.2,0,3
2000,11,10,7/30/2000,0,17,4.574,57,1,4,0,0,60,65,0,0,5.1,5.05,32,13,5,108,2,54,45,1,0.5,0.5,3,1,168,26.9,1,54
2000,11,10,7/30/2000,0,17,4.574,60,18,21,0,0,0,0,0,0,13.5,13.85,25,1,0,0,0,0,45,1,0,0,21,2,168,0,0,0
2000,11,10,7/30/2000,0,17,4.574,63,15,15,0,0,0,0,0,0,11.1,11.9,34,13,0,6,0,6,45,1,0,0,11,1,168,2.3,0,6
2000,11,10,7/30/2000,0,17,4.574,64,15,19,0,0,0,0,0,0,12.7,11.9,30,5,0,6,0,0,29,4,0,0,16,2,168,0,0,0
2000,11,10,7/30/2000,0,17,4.574,65,19,8,0,0,0,0,0,0,13.9,13.28333333,36,6,0,3,0,0,12,6,0,0,18,1,168,0,0,0
2000,12,11,8/13/2000,0,14,4.381,2,20,19,0,0,0,0,0,0,14.8,15.4,23,15,0,0,0,0,22,10,0.087719298,0.181818182,20,2,169,0,0,0
2000,12,11,8/13/2000,0,14,4.381,14,1,2,0,0,72.72727273,68.18181818,0,0,4.818181818,4.818181818,29,6,6,122,3,58,77,1,0.208333333,0.222222222,2,2,169,33.6,1,58
2000,12,11,8/13/2000,0,14,4.381,15,17,12,0,0,0,4.545454545,0,0,11.81818182,12.81818182,26,20,0,12,0,6,76,11,0.048387097,0,9,2,169,4.8,0,6
2000,12,11,8/13/2000,0,14,4.381,18,3,8,0,0,0,4.545454545,0,0,10.72727273,10.13636364,20,6,0,24,0,8,76,11,0.160493827,0.117647059,8,2,169,4,0,8
2000,12,11,8/13/2000,0,14,4.381,21,22,7,0,0,27.27272727,13.63636364,0,0,8.909090909,10.86363636,27,20,0,18,0,18,31,23,0.076923077,0,5,1,169,13.8,0,18
2000,12,11,8/13/2000,0,14,4.381,22,6,5,0,0,63.63636364,59.09090909,0,0,5.363636364,6.409090909,28,5,6,111,1,49,77,1,0.322580645,0.25,4,2,169,26,0,49
2000,12,11,8/13/2000,0,14,4.381,23,3,4,0,0,9.090909091,4.545454545,0,0,9.545454545,10.13636364,25,15,0,24,0,16,77,1,0.146341463,0.285714286,6,1,169,12.1,0,16
2000,12,11,8/13/2000,0,14,4.381,25,22,11,0,0,0,13.63636364,0,0,12.81818182,10.86363636,26,3,0,18,0,0,76,11,0.090909091,0,17,2,169,0,0,0
2000,12,11,8/13/2000,0,14,4.381,30,6,1,0,0,54.54545455,59.09090909,0,0,7.454545455,6.409090909,31,15,6,111,5,62,77,1,0.568627451,0.5,1,1,169,47.8,1,62
2000,12,11,8/13/2000,0,14,4.381,35,16,16,0,0,0,0,0,0,10.36363636,11.45454545,29,7,0,12,0,11,75,12,0.033333333,0,7,1,169,7.1,0,11
2000,12,11,8/13/2000,0,14,4.381,37,21,15,0,0,0,0,0,0,15.54545455,15.22727273,29,29,0,4,0,2,73,14,0.038461538,0.166666667,14,1,169,0.9,0,2
2000,12,11,8/13/2000,0,14,4.381,41,16,18,0,0,0,0,0,0,12.54545455,11.45454545,24,5,0,12,0,1,75,12,0,0,15,2,169,1,0,1
2000,12,11,8/13/2000,0,14,4.381,48,18,21,0,0,0,0,0,0,14.36363636,13.81818182,26,29,0,0,0,0,74,13,0,0,19,1,169,0,0,0
2000,12,11,8/13/2000,0,14,4.381,49,17,6,0,0,9.090909091,4.545454545,0,0,13.81818182,12.81818182,33,15,0,12,0,6,77,1,0.111111111,0,11,1,169,4.9,0,6
2000,12,11,8/13/2000,0,14,4.381,50,21,20,0,0,0,0,0,0,14.90909091,15.22727273,28,12,0,4,0,2,75,12,0,0,13,2,169,1,0,2
2000,12,11,8/13/2000,0,14,4.381,55,20,14,0,0,0,0,0,0,16,15.4,36,14,0,0,0,0,11,22,0,0,22,1,169,0,0,0
2000,12,11,8/13/2000,0,14,4.381,56,19,10,0,0,0,0,0,0,12.4,13.42727273,35,6,0,3,0,3,76,11,0,0,12,2,169,1.5,0,3
2000,12,11,8/13/2000,0,14,4.381,57,1,3,0,0,63.63636364,68.18181818,0,0,4.818181818,4.818181818,32,13,6,122,3,64,77,1,0.4,0.5,3,1,169,33.3,1,64
2000,12,11,8/13/2000,0,14,4.381,60,18,22,0,0,0,0,0,0,13.27272727,13.81818182,25,1,0,0,0,0,68,5,0,0,21,2,169,0,0,0
2000,12,11,8/13/2000,0,14,4.381,63,15,9,0,0,0,0,0,0,10.54545455,11.86363636,34,13,0,6,0,6,76,11,0,0,10,1,169,2.9,0,6
2000,12,11,8/13/2000,0,14,4.381,64,15,13,0,0,0,0,0,0,13.18181818,11.86363636,30,5,0,6,0,0,62,7,0,0,16,2,169,0,0,0
2000,12,11,8/13/2000,0,14,4.381,65,19,17,0,0,0,0,0,0,14.45454545,13.42727273,36,6,0,3,0,0,67,6,0,0,18,1,169,0,0,0
2000,13,13,8/27/2000,1,19,7.004,2,20,14,0,0,0,0,0,0,15.36363636,15.93181818,23,15,0,0,0,0,12,5,0.071428571,0.142857143,20,2,170,0,0,0
2000,13,13,8/27/2000,1,19,7.004,14,1,5,0,0,75,70.83333333,0,0,4.666666667,4.583333333,29,6,7,135,3,61,44,1,0.25,0.142857143,3,2,170,39.3,0,61
2000,13,13,8/27/2000,1,19,7.004,15,17,2,0,0,0,4.166666667,0,0,11.41666667,12.29166667,26,20,0,13,0,6,4,4,0.03030303,0,10,2,170,5.1,0,6
2000,13,13,8/27/2000,1,19,7.004,18,3,3,0,0,0,4.166666667,0,0,10.58333333,9.875,20,6,0,30,0,10,44,1,0.1875,0.2,8,2,170,4.9,0,10
2000,13,13,8/27/2000,1,19,7.004,21,22,11,0,0,25,12.5,0,0,9.833333333,11.25,27,20,0,18,0,18,8,10,0.111111111,0.25,5,1,170,14.8,0,18
2000,13,13,8/27/2000,1,19,7.004,22,6,10,0,0,58.33333333,58.33333333,0,0,5.25,6.125,28,5,6,117,1,49,32,32,0.272727273,0.2,4,2,170,30,0,49
2000,13,13,8/27/2000,1,19,7.004,23,3,6,0,0,8.333333333,4.166666667,0,0,9.166666667,9.875,25,15,0,30,0,20,44,1,0.2,0.2,6,1,170,13.5,1,20
2000,13,13,8/27/2000,1,19,7.004,25,22,19,0,0,0,12.5,0,0,12.66666667,11.25,26,3,0,18,0,0,43,11,0.166666667,0,17,2,170,0,0,0
2000,13,13,8/27/2000,1,19,7.004,30,6,4,0,0,58.33333333,58.33333333,0,0,7,6.125,31,15,6,117,5,68,44,1,0.464285714,0.5,2,1,170,51.6,1,68
2000,13,13,8/27/2000,1,19,7.004,35,16,7,0,0,0,0,0,0,10.5,11.58333333,29,7,0,12,0,11,44,1,0,0,7,1,170,7.7,0,11
2000,13,13,8/27/2000,1,19,7.004,37,21,16,0,0,0,0,0,0,15.58333333,15.16666667,29,29,0,4,0,2,42,12,0,0,14,1,170,1.1,0,2
2000,13,13,8/27/2000,1,19,7.004,41,16,13,0,0,0,0,0,0,12.66666667,11.58333333,24,5,0,12,0,1,43,11,0,0,15,2,170,1,0,1
2000,13,13,8/27/2000,1,19,7.004,48,18,21,0,0,0,0,0,0,14.41666667,14,26,29,0,0,0,0,43,11,0,0,19,1,170,0,0,0
2000,13,13,8/27/2000,1,19,7.004,49,17,8,0,0,8.333333333,4.166666667,0,0,13.16666667,12.29166667,33,15,0,13,0,7,44,1,0,0,9,1,170,5.2,0,7
2000,13,13,8/27/2000,1,19,7.004,50,21,20,0,0,0,0,0,0,14.75,15.16666667,28,12,0,4,0,2,43,11,0,0,13,2,170,1.2,0,2
2000,13,13,8/27/2000,1,19,7.004,55,20,17,0,0,0,0,0,0,16.5,15.93181818,36,14,0,0,0,0,32,32,0,0,22,1,170,0,0,0
2000,13,13,8/27/2000,1,19,7.004,56,19,12,0,0,0,0,0,0,12,13.375,35,6,0,3,0,3,44,1,0.111111111,0,12,2,170,1.8,0,3
2000,13,13,8/27/2000,1,19,7.004,57,1,1,0,0,66.66666667,70.83333333,0,0,4.5,4.583333333,32,13,7,135,4,74,44,1,0.333333333,0.5,1,1,170,40.1,1,74
2000,13,13,8/27/2000,1,19,7.004,60,18,22,0,0,0,0,0,0,13.58333333,14,25,1,0,0,0,0,42,12,0,0,21,2,170,0,0,0
2000,13,13,8/27/2000,1,19,7.004,63,15,18,0,0,0,0,0,0,10.5,12.08333333,34,13,0,6,0,6,44,1,0,0,11,1,170,3.4,0,6
2000,13,13,8/27/2000,1,19,7.004,64,15,15,0,0,0,0,0,0,13.66666667,12.08333333,30,5,0,6,0,0,44,1,0,0,16,2,170,0,0,0
2000,13,13,8/27/2000,1,19,7.004,65,19,9,0,0,0,0,0,0,14.75,13.375,36,6,0,3,0,0,44,1,0,0,18,1,170,0,0,0
2000,14,14,9/10/2000,0,11,5.793,2,20,20,0,0,0,0,0,0,15.75,16.22115385,23,15,0,0,0,0,15,20,0,0,20,2,171,0,0,0
2000,14,14,9/10/2000,0,11,5.793,14,1,5,0,0,69.23076923,69.23076923,0,0,4.615384615,4.423076923,29,6,7,141,3,61,0,4,0,0,3,2,171,44,0,61
2000,14,14,9/10/2000,0,11,5.793,15,17,6,0,0,0,3.846153846,0,0,12.23076923,12.42307692,26,20,0,13,0,6,0,4,0,0,10,2,171,5.3,0,6
2000,14,14,9/10/2000,0,11,5.793,18,3,12,0,0,0,7.692307692,0,0,10.15384615,9.423076923,20,6,0,34,0,10,10,20,0.2,0.235294118,8,2,171,5.6,0,10
2000,14,14,9/10/2000,0,11,5.793,21,22,9,0,0,23.07692308,11.53846154,0,0,10.69230769,11.69230769,27,20,0,20,0,18,52,11,0.1,0.1,6,1,171,15.8,0,18
2000,14,14,9/10/2000,0,11,5.793,22,6,2,0,0,53.84615385,57.69230769,0,0,6.230769231,6.423076923,28,5,7,127,1,49,0,4,0.416666667,0.416666667,4,2,171,34,0,49
2000,14,14,9/10/2000,0,11,5.793,23,3,7,0,0,15.38461538,7.692307692,0,0,8.692307692,9.423076923,25,15,0,34,0,24,53,1,0.333333333,0.333333333,5,1,171,15,1,24
2000,14,14,9/10/2000,0,11,5.793,25,22,13,0,0,0,11.53846154,0,0,12.69230769,11.69230769,26,3,0,20,0,2,53,1,0,0,18,2,171,0.2,0,2
2000,14,14,9/10/2000,0,11,5.793,30,6,1,0,0,61.53846154,57.69230769,0,0,6.615384615,6.423076923,31,15,7,127,6,78,53,1,0.5,0.5,2,1,171,56,1,78
2000,14,14,9/10/2000,0,11,5.793,35,16,4,0,0,0,0,0,0,10.23076923,11.42307692,29,7,0,13,0,11,14,10,0,0,7,1,171,8.3,0,11
2000,14,14,9/10/2000,0,11,5.793,37,21,10,0,0,0,0,0,0,15.61538462,15.19230769,29,29,0,7,0,2,0,4,0,0,14,1,171,1.3,0,2
2000,14,14,9/10/2000,0,11,5.793,41,16,17,0,0,0,0,0,0,12.61538462,11.42307692,24,5,0,13,0,2,53,1,0,0,15,2,171,1.1,0,2
2000,14,14,9/10/2000,0,11,5.793,48,18,21,0,0,0,0,0,0,14.38461538,14.11538462,26,29,0,0,0,0,52,11,0,0,19,1,171,0,0,0
2000,14,14,9/10/2000,0,11,5.793,49,17,8,0,0,7.692307692,3.846153846,0,0,12.61538462,12.42307692,33,15,0,13,0,7,0,4,0,0,9,1,171,5.5,0,7
2000,14,14,9/10/2000,0,11,5.793,50,21,11,0,0,0,0,0,0,14.76923077,15.19230769,28,12,0,7,0,5,53,1,0,0,13,2,171,1.7,0,5
2000,14,14,9/10/2000,0,11,5.793,55,20,19,0,0,0,0,0,0,16.69230769,16.22115385,36,14,0,0,0,0,51,12,0,0,22,1,171,0,0,0
2000,14,14,9/10/2000,0,11,5.793,56,19,14,0,0,0,0,0,0,11.83333333,13.03205128,35,6,0,3,0,3,0,20,0.333333333,0.333333333,12,2,171,2.1,0,3
2000,14,14,9/10/2000,0,11,5.793,57,1,3,0,0,69.23076923,69.23076923,0,0,4.230769231,4.423076923,32,13,7,141,4,80,53,1,0.5,0.5,1,1,171,46.9,1,80
2000,14,14,9/10/2000,0,11,5.793,60,18,22,0,0,0,0,0,0,13.84615385,14.11538462,25,1,0,0,0,0,52,11,0,0,21,2,171,0,0,0
2000,14,14,9/10/2000,0,11,5.793,63,15,15,0,0,0,0,0,0,10.38461538,11.92307692,34,13,0,6,0,6,52,11,0,0,11,1,171,3.9,0,6
2000,14,14,9/10/2000,0,11,5.793,64,15,16,0,0,0,0,0,0,13.46153846,11.92307692,30,5,0,6,0,0,52,11,0,0,16,2,171,0,0,0
2000,14,14,9/10/2000,0,11,5.793,65,19,18,0,0,0,0,0,0,14.23076923,13.03205128,36,6,0,3,0,0,1,4,0,0,17,1,171,0,0,0
2000,15,19,9/24/2000,1,14,2.5,2,20,16,0,0,0,0,0,0,15.53846154,15.9478022,23,15,0,0,0,0,72,11,0.087719298,0,20,2,172,0,0,0
2000,15,19,9/24/2000,1,14,2.5,14,1,2,0,0,64.28571429,67.85714286,0,0,5.571428571,4.821428571,29,6,7,143,3,63,73,1,0.208333333,0.25,3,2,172,48.3,0,63
2000,15,19,9/24/2000,1,14,2.5,15,17,5,0,0,0,3.571428571,0,0,12.71428571,12.92857143,26,20,0,17,0,6,12,4,0.048387097,0,10,2,172,5.5,0,6
2000,15,19,9/24/2000,1,14,2.5,18,3,6,0,0,0,10.71428571,0,0,10.5,9.392857143,20,6,0,34,0,10,14,5,0.160493827,0,8,2,172,6.3,0,10
2000,15,19,9/24/2000,1,14,2.5,21,22,15,0,0,21.42857143,10.71428571,0,0,10.71428571,11.42857143,27,20,0,20,0,18,44,5,0.076923077,0.125,6,1,172,16.8,0,18
2000,15,19,9/24/2000,1,14,2.5,22,6,4,0,0,50,57.14285714,0,0,7,6.607142857,28,5,8,143,1,55,73,1,0.322580645,0.5,4,2,172,38.2,1,55
2000,15,19,9/24/2000,1,14,2.5,23,3,10,0,0,21.42857143,10.71428571,0,0,8.285714286,9.392857143,25,15,0,34,0,24,58,5,0.146341463,0,5,1,172,16.2,0,24
2000,15,19,9/24/2000,1,14,2.5,25,22,11,0,0,0,10.71428571,0,0,12.14285714,11.42857143,26,3,0,20,0,2,72,11,0.090909091,0,14,2,172,0.4,0,2
2000,15,19,9/24/2000,1,14,2.5,30,6,1,0,0,64.28571429,57.14285714,0,0,6.214285714,6.607142857,31,15,8,143,7,88,73,1,0.568627451,1,2,1,172,61.2,1,88
